owner_scope,period_type,year,quarter,period_label,period_start_date,period_end_date,cutoff_date,sku,denominacion,pick_lines,pick_qty,n_orders,n_days_active,last_pick_date,share_pct,cumulative_pct,abc_class,rank_in_period,mean_weekly_pick_lines,std_weekly_pick_lines,cv_weekly,n_weeks_observed,xyz_class,abc_xyz_class
14,ytd,2024,,2024-YTD,2024-01-01,2024-12-12,2024-12-12,113050,BAÑADOR HOMBRE VERDE T-L HOP,2,20.0,2,2,2024-07-03,0.0038461538461538464,0.5673076923076913,A,81,0.04,0.19595917942265434,4.898979485566358,2,LOW_HISTORY,ALOW_HISTORY
14,ytd,2024,,2024-YTD,2024-01-01,2024-12-12,2024-12-12,106027,GORRA VERDE BREW&HUB,2,19.0,2,2,2024-11-11,0.0038461538461538464,0.5711538461538451,A,82,0.04,0.19595917942265428,4.898979485566357,2,LOW_HISTORY,ALOW_HISTORY
14,ytd,2024,,2024-YTD,2024-01-01,2024-12-12,2024-12-12,109011,MOCHILA CUERO MARRÓN,2,19.0,2,2,2024-11-19,0.0038461538461538464,0.574999999999999,A,83,0.04,0.19595917942265426,4.898979485566357,2,LOW_HISTORY,ALOW_HISTORY
14,ytd,2024,,2024-YTD,2024-01-01,2024-12-12,2024-12-12,144011,CUBO MADERA 45X98X35 CM FUNDACIÓN  MAHO,2,18.0,1,1,2024-11-29,0.0038461538461538464,0.5788461538461528,A,84,0.04,0.27999999999999997,6.999999999999999,1,LOW_HISTORY,ALOW_HISTORY
14,ytd,2024,,2024-YTD,2024-01-01,2024-12-12,2024-12-12,084032,CUBITERA CIRCULAR TRANSPARENTE,2,17.0,2,2,2024-11-25,0.0038461538461538464,0.5826923076923066,A,85,0.04,0.19595917942265428,4.898979485566357,2,LOW_HISTORY,ALOW_HISTORY
14,ytd,2024,,2024-YTD,2024-01-01,2024-12-12,2024-12-12,103128,CAMISETA GRIS BOLSILLO AZUL MAHOU T-S,2,15.0,2,2,2024-11-13,0.0038461538461538464,0.5865384615384605,A,86,0.04,0.19595917942265428,4.898979485566357,2,LOW_HISTORY,ALOW_HISTORY
14,ytd,2024,,2024-YTD,2024-01-01,2024-12-12,2024-12-12,129078,RADIO MAHOU SIN,2,15.0,2,2,2024-07-03,0.0038461538461538464,0.5903846153846143,A,87,0.04,0.19595917942265434,4.898979485566358,2,LOW_HISTORY,ALOW_HISTORY
14,ytd,2024,,2024-YTD,2024-01-01,2024-12-12,2024-12-12,106029,GORRA ROJA BREW&HUB,2,14.0,2,2,2024-11-11,0.0038461538461538464,0.5942307692307681,A,88,0.04,0.19595917942265428,4.898979485566357,2,LOW_HISTORY,ALOW_HISTORY
14,ytd,2024,,2024-YTD,2024-01-01,2024-12-12,2024-12-12,133057,LLAVERO CUERO MARRÓN MAHOU 1934,2,14.0,2,2,2024-04-18,0.0038461538461538464,0.598076923076922,A,89,0.04,0.19595917942265434,4.898979485566358,2,LOW_HISTORY,ALOW_HISTORY
14,ytd,2024,,2024-YTD,2024-01-01,2024-12-12,2024-12-12,132003,BALÓN A.D. ALCORCÓN,2,12.0,2,2,2024-11-13,0.0038461538461538464,0.6019230769230758,A,90,0.04,0.19595917942265434,4.898979485566358,2,LOW_HISTORY,ALOW_HISTORY
14,ytd,2024,,2024-YTD,2024-01-01,2024-12-12,2024-12-12,062001,COPA 30CL ESPECIAL PREMIUM  SAN MIGUEL,2,12.0,1,1,2024-04-15,0.0038461538461538464,0.6057692307692296,A,91,0.04,0.27999999999999975,6.999999999999994,1,LOW_HISTORY,ALOW_HISTORY
14,ytd,2024,,2024-YTD,2024-01-01,2024-12-12,2024-12-12,113048,BIKINI VERDE HOP T-M SAN MIGUEL,2,11.0,2,2,2024-07-03,0.0038461538461538464,0.6096153846153834,A,92,0.04,0.19595917942265434,4.898979485566358,2,LOW_HISTORY,ALOW_HISTORY
14,ytd,2024,,2024-YTD,2024-01-01,2024-12-12,2024-12-12,143013,CAJA PLÁSTICO MULTICOLOR SUPERLIKE,2,11.0,1,1,2024-08-20,0.0038461538461538464,0.6134615384615373,A,93,0.04,0.2799999999999999,6.999999999999997,1,LOW_HISTORY,ALOW_HISTORY
14,ytd,2024,,2024-YTD,2024-01-01,2024-12-12,2024-12-12,109013,CALZONCILLOS AMARILLO CASIMIRO  MAHOU,2,7.0,2,2,2024-11-19,0.0038461538461538464,0.6173076923076911,A,94,0.04,0.19595917942265426,4.898979485566357,2,LOW_HISTORY,ALOW_HISTORY
14,ytd,2024,,2024-YTD,2024-01-01,2024-12-12,2024-12-12,022055,MESA TERR PLÁST 70X70CM CUAD. GRIMB,2,6.0,2,2,2024-10-11,0.0038461538461538464,0.621153846153845,A,95,0.04,0.19595917942265428,4.898979485566357,2,LOW_HISTORY,ALOW_HISTORY
14,ytd,2024,,2024-YTD,2024-01-01,2024-12-12,2024-12-12,109012,CALZONCILLOS L LUNARES CASIMIRO  MAHOU,2,6.0,2,2,2024-11-19,0.0038461538461538464,0.6249999999999988,A,96,0.04,0.19595917942265426,4.898979485566357,2,LOW_HISTORY,ALOW_HISTORY
14,ytd,2024,,2024-YTD,2024-01-01,2024-12-12,2024-12-12,109020,CALZONCILLOS S ROJOS CASIMIRO  MAHOU,2,6.0,2,2,2024-11-19,0.0038461538461538464,0.6288461538461526,A,97,0.04,0.19595917942265426,4.898979485566357,2,LOW_HISTORY,ALOW_HISTORY
14,ytd,2024,,2024-YTD,2024-01-01,2024-12-12,2024-12-12,114015,ZAPATILLA VICTORIA T-39 MAHOU,2,6.0,2,2,2024-07-03,0.0038461538461538464,0.6326923076923064,A,98,0.04,0.19595917942265434,4.898979485566358,2,LOW_HISTORY,ALOW_HISTORY
14,ytd,2024,,2024-YTD,2024-01-01,2024-12-12,2024-12-12,114016,ZAPATILLA VICTORIA T-38 MAHOU,2,6.0,2,2,2024-07-03,0.0038461538461538464,0.6365384615384603,A,99,0.04,0.19595917942265434,4.898979485566358,2,LOW_HISTORY,ALOW_HISTORY
14,ytd,2024,,2024-YTD,2024-01-01,2024-12-12,2024-12-12,147004,CESTO MIMBRE CUADRADO,2,6.0,1,1,2024-11-19,0.0038461538461538464,0.6403846153846141,A,100,0.04,0.27999999999999997,6.999999999999999,1,LOW_HISTORY,ALOW_HISTORY
14,ytd,2024,,2024-YTD,2024-01-01,2024-12-12,2024-12-12,103074,CAMISETA T-L AZUL FÁBRICA CERV MAHOU1957,2,5.0,2,2,2024-04-18,0.0038461538461538464,0.6442307692307679,A,101,0.04,0.27999999999999975,6.999999999999994,1,LOW_HISTORY,ALOW_HISTORY
14,ytd,2024,,2024-YTD,2024-01-01,2024-12-12,2024-12-12,202010,SOMBRILLA ECO BEIGE HOJA DESDE1890MAHOU,2,5.0,2,2,2024-06-27,0.0038461538461538464,0.6480769230769218,A,102,0.04,0.1959591794226543,4.8989794855663575,2,LOW_HISTORY,ALOW_HISTORY
14,ytd,2024,,2024-YTD,2024-01-01,2024-12-12,2024-12-12,109019,ABRIGO NEGRO FACTORÍA,2,5.0,1,1,2024-11-13,0.0038461538461538464,0.6519230769230756,A,103,0.04,0.27999999999999997,6.999999999999999,1,LOW_HISTORY,ALOW_HISTORY
14,ytd,2024,,2024-YTD,2024-01-01,2024-12-12,2024-12-12,167009,BOTELLERO MADERA CORONA,2,4.0,2,2,2024-09-10,0.0038461538461538464,0.6557692307692294,A,104,0.04,0.19595917942265428,4.898979485566357,2,LOW_HISTORY,ALOW_HISTORY
14,ytd,2024,,2024-YTD,2024-01-01,2024-12-12,2024-12-12,032030,TABURETE ALTO AMARILLO,2,4.0,1,1,2024-11-13,0.0038461538461538464,0.6596153846153833,A,105,0.04,0.27999999999999997,6.999999999999999,1,LOW_HISTORY,ALOW_HISTORY
14,ytd,2024,,2024-YTD,2024-01-01,2024-12-12,2024-12-12,103986,CAMISA H&M VAQUERA AZUL T-L,2,3.0,2,2,2024-11-19,0.0038461538461538464,0.6634615384615371,A,106,0.04,0.19595917942265426,4.898979485566357,2,LOW_HISTORY,ALOW_HISTORY
14,ytd,2024,,2024-YTD,2024-01-01,2024-12-12,2024-12-12,107004,SUDADERA M/L BLANCA BOTELLAS  MAHOU,2,3.0,2,2,2024-11-13,0.0038461538461538464,0.6673076923076909,A,107,0.04,0.19595917942265428,4.898979485566357,2,LOW_HISTORY,ALOW_HISTORY
14,ytd,2024,,2024-YTD,2024-01-01,2024-12-12,2024-12-12,129072,CHUBASQUERO VERDE T-M RATHER EXPLORE,2,3.0,2,2,2024-11-13,0.0038461538461538464,0.6711538461538448,A,108,0.04,0.19595917942265428,4.898979485566357,2,LOW_HISTORY,ALOW_HISTORY
14,ytd,2024,,2024-YTD,2024-01-01,2024-12-12,2024-12-12,143008,CAJA MADERA ROJA LAMPARA MAHOU,2,3.0,1,1,2024-11-25,0.0038461538461538464,0.6749999999999986,A,109,0.04,0.27999999999999997,6.999999999999999,1,LOW_HISTORY,ALOW_HISTORY
14,ytd,2024,,2024-YTD,2024-01-01,2024-12-12,2024-12-12,034051,SILLON 2 PLAZAS VERDE 203X81CM,2,2.0,2,2,2024-11-27,0.0038461538461538464,0.6788461538461524,A,110,0.04,0.19595917942265434,4.898979485566358,2,LOW_HISTORY,ALOW_HISTORY
14,ytd,2024,,2024-YTD,2024-01-01,2024-12-12,2024-12-12,091219,BARRA MADERA RAYAS ENCIMERA AZUL PEQUEÑA,2,2.0,2,2,2024-06-18,0.0038461538461538464,0.6826923076923063,A,111,0.04,0.19595917942265434,4.898979485566358,2,LOW_HISTORY,ALOW_HISTORY
14,ytd,2024,,2024-YTD,2024-01-01,2024-12-12,2024-12-12,092146,BARRA MADERA GRANDE RAYAS AZULES ENCIMER,2,2.0,2,2,2024-11-12,0.0038461538461538464,0.6865384615384601,A,112,0.04,0.19595917942265428,4.898979485566357,2,LOW_HISTORY,ALOW_HISTORY
14,ytd,2024,,2024-YTD,2024-01-01,2024-12-12,2024-12-12,092147,BARRA MADERA RAYAS ENCIMERA AZUL GRANDE,2,2.0,2,2,2024-11-12,0.0038461538461538464,0.6903846153846139,A,113,0.04,0.19595917942265428,4.898979485566357,2,LOW_HISTORY,ALOW_HISTORY
14,ytd,2024,,2024-YTD,2024-01-01,2024-12-12,2024-12-12,102160,CAMISA BLANCA PUNTOS AZUL CLARO MANGA LA,2,2.0,2,2,2024-11-19,0.0038461538461538464,0.6942307692307678,A,114,0.04,0.19595917942265426,4.898979485566357,2,LOW_HISTORY,ALOW_HISTORY
14,ytd,2024,,2024-YTD,2024-01-01,2024-12-12,2024-12-12,181173,FOAM CARTEL TORNEO PADEL FUNDACION 85X60,2,2.0,2,2,2024-10-10,0.0038461538461538464,0.6980769230769216,A,115,0.04,0.19595917942265434,4.898979485566358,2,LOW_HISTORY,ALOW_HISTORY
14,ytd,2024,,2024-YTD,2024-01-01,2024-12-12,2024-12-12,054006,LÁMPARA DE PIE NEGRA CON REJILLA,2,2.0,1,1,2024-11-13,0.0038461538461538464,0.7019230769230754,A,116,0.04,0.27999999999999997,6.999999999999999,1,LOW_HISTORY,ALOW_HISTORY
14,ytd,2024,,2024-YTD,2024-01-01,2024-12-12,2024-12-12,102101,CAMISA BLANCA CON PUNTOS ROJOS MANGA LAR,2,2.0,1,1,2024-11-19,0.0038461538461538464,0.7057692307692293,A,117,0.04,0.27999999999999997,6.999999999999999,1,LOW_HISTORY,ALOW_HISTORY
14,ytd,2024,,2024-YTD,2024-01-01,2024-12-12,2024-12-12,141063,PÓSTER BLANCO BOTELLA  GRIMBERGEN,1,490.0,1,1,2024-08-20,0.0019230769230769232,0.7076923076923062,A,118,0.02,0.13999999999999996,6.999999999999997,1,LOW_HISTORY,ALOW_HISTORY
14,ytd,2024,,2024-YTD,2024-01-01,2024-12-12,2024-12-12,106035,SOMBRERO NEGRO AMARILLO KONIG LUDWIG,1,250.0,1,1,2024-08-20,0.0019230769230769232,0.7096153846153831,A,119,0.02,0.13999999999999996,6.999999999999997,1,LOW_HISTORY,ALOW_HISTORY
14,ytd,2024,,2024-YTD,2024-01-01,2024-12-12,2024-12-12,018007,AGUA PLÁSTICO 50CL ROSA SOLAN,1,240.0,1,1,2024-03-20,0.0019230769230769232,0.71153846153846,A,120,0.02,0.13999999999999987,6.999999999999994,1,LOW_HISTORY,ALOW_HISTORY
14,ytd,2024,,2024-YTD,2024-01-01,2024-12-12,2024-12-12,071129,VASO CRISTAL DOBLE CAÑA ALHAMBRA 2022,1,240.0,1,1,2024-11-27,0.0019230769230769232,0.7134615384615369,A,121,0.02,0.13999999999999999,6.999999999999999,1,LOW_HISTORY,ALOW_HISTORY
14,ytd,2024,,2024-YTD,2024-01-01,2024-12-12,2024-12-12,121494,PIN CHAPA WE BAR MAHOU 2021,1,208.0,1,1,2024-09-16,0.0019230769230769232,0.7153846153846138,A,122,0.02,0.13999999999999996,6.999999999999997,1,LOW_HISTORY,ALOW_HISTORY
14,ytd,2024,,2024-YTD,2024-01-01,2024-12-12,2024-12-12,072048,VASO PLÁSTICO 42CL COCKTAIL SIN LOGO,1,200.0,1,1,2024-10-10,0.0019230769230769232,0.7173076923076908,A,123,0.02,0.13999999999999999,6.999999999999999,1,LOW_HISTORY,ALOW_HISTORY
14,ytd,2024,,2024-YTD,2024-01-01,2024-12-12,2024-12-12,122021,BOLSA TELA CELEBRA TU CALLE MAHOU,1,200.0,1,1,2024-09-16,0.0019230769230769232,0.7192307692307677,A,124,0.02,0.13999999999999996,6.999999999999997,1,LOW_HISTORY,ALOW_HISTORY
14,ytd,2024,,2024-YTD,2024-01-01,2024-12-12,2024-12-12,131118,CARPETA CARTON FUNDACION SAN MIGUEL,1,176.0,1,1,2024-04-16,0.0019230769230769232,0.7211538461538446,A,125,0.02,0.13999999999999987,6.999999999999994,1,LOW_HISTORY,ALOW_HISTORY
14,ytd,2024,,2024-YTD,2024-01-01,2024-12-12,2024-12-12,189022,CARTEL POSTER FERIA EMPLEO,1,135.0,1,1,2024-12-02,0.0019230769230769232,0.7230769230769215,A,126,0.02,0.13999999999999999,6.999999999999999,1,LOW_HISTORY,ALOW_HISTORY
14,ytd,2024,,2024-YTD,2024-01-01,2024-12-12,2024-12-12,121040,PLACA CHAPA NEGRA GRIMBERGEN,1,111.0,1,1,2024-08-20,0.0019230769230769232,0.7249999999999984,A,127,0.02,0.13999999999999996,6.999999999999997,1,LOW_HISTORY,ALOW_HISTORY
14,ytd,2024,,2024-YTD,2024-01-01,2024-12-12,2024-12-12,131132,CUADERNO VIAJE ESPACIO CEDRVECERO,1,100.0,1,1,2024-04-18,0.0019230769230769232,0.7269230769230753,A,128,0.02,0.13999999999999987,6.999999999999994,1,LOW_HISTORY,ALOW_HISTORY
14,ytd,2024,,2024-YTD,2024-01-01,2024-12-12,2024-12-12,062034,COPA CRISTAL 33CL SM NOMBRES PROPIOS,1,84.0,1,1,2024-05-13,0.0019230769230769232,0.7288461538461523,A,129,0.02,0.1399999999999999,6.999999999999995,1,LOW_HISTORY,ALOW_HISTORY
14,ytd,2024,,2024-YTD,2024-01-01,2024-12-12,2024-12-12,065066,COPA CRISTAL KANPAI 72CL GLOWY,1,64.0,1,1,2024-10-10,0.0019230769230769232,0.7307692307692292,A,130,0.02,0.13999999999999999,6.999999999999999,1,LOW_HISTORY,ALOW_HISTORY
14,ytd,2024,,2024-YTD,2024-01-01,2024-12-12,2024-12-12,061016,COPA 33CL LOGO DORADO 1890  MAHOU EVENTO,1,60.0,1,1,2024-12-05,0.0019230769230769232,0.7326923076923061,A,131,0.02,0.13999999999999999,6.999999999999999,1,LOW_HISTORY,ALOW_HISTORY
14,ytd,2024,,2024-YTD,2024-01-01,2024-12-12,2024-12-12,071107,VASO 25CL  #SABEAMIXTA,1,60.0,1,1,2024-07-03,0.0019230769230769232,0.734615384615383,A,132,0.02,0.13999999999999993,6.9999999999999964,1,LOW_HISTORY,ALOW_HISTORY
14,ytd,2024,,2024-YTD,2024-01-01,2024-12-12,2024-12-12,071126,VASO CRISTAL 20CL FANJA AZUL SIN LOGO,1,60.0,1,1,2024-07-03,0.0019230769230769232,0.7365384615384599,A,133,0.02,0.13999999999999993,6.9999999999999964,1,LOW_HISTORY,ALOW_HISTORY
14,ytd,2024,,2024-YTD,2024-01-01,2024-12-12,2024-12-12,061010,COPA 33CL LOGO NEGRO BARRICA MAHOU 2018,1,48.0,1,1,2024-10-10,0.0019230769230769232,0.7384615384615368,A,134,0.02,0.13999999999999999,6.999999999999999,1,LOW_HISTORY,ALOW_HISTORY
14,ytd,2024,,2024-YTD,2024-01-01,2024-12-12,2024-12-12,061044,COPA CRISTAL MAHOU LOGO ROJO CUELLO ESPI,1,48.0,1,1,2024-06-14,0.0019230769230769232,0.7403846153846138,A,135,0.02,0.1399999999999999,6.999999999999995,1,LOW_HISTORY,ALOW_HISTORY
14,ytd,2024,,2024-YTD,2024-01-01,2024-12-12,2024-12-12,134010,BANDERÍN BLANCO GRIMBERGEN,1,45.0,1,1,2024-08-20,0.0019230769230769232,0.7423076923076907,A,136,0.02,0.13999999999999996,6.999999999999997,1,LOW_HISTORY,ALOW_HISTORY
14,ytd,2024,,2024-YTD,2024-01-01,2024-12-12,2024-12-12,129088,BECA GRIS GRADUACIÓN FUNDACION MAHOU,1,38.0,1,1,2024-06-18,0.0019230769230769232,0.7442307692307676,A,137,0.02,0.13999999999999993,6.9999999999999964,1,LOW_HISTORY,ALOW_HISTORY
14,ytd,2024,,2024-YTD,2024-01-01,2024-12-12,2024-12-12,063014,COPA 33CL ALHAMBRA  ARRAYANES EVENTOS,1,36.0,1,1,2024-06-14,0.0019230769230769232,0.7461538461538445,A,138,0.02,0.1399999999999999,6.999999999999995,1,LOW_HISTORY,ALOW_HISTORY
14,ytd,2024,,2024-YTD,2024-01-01,2024-12-12,2024-12-12,061009,COPA 33CL MAESTRA DOBLE LÚPULO TOSTADA,1,33.0,1,1,2024-09-09,0.0019230769230769232,0.7480769230769214,A,139,0.02,0.13999999999999996,6.999999999999997,1,LOW_HISTORY,ALOW_HISTORY
14,ytd,2024,,2024-YTD,2024-01-01,2024-12-12,2024-12-12,061031,COPA 33CL LOGO ROJO  MAHOU,1,32.0,1,1,2024-03-04,0.0019230769230769232,0.7499999999999983,A,140,0.02,0.13999999999999987,6.999999999999994,1,LOW_HISTORY,ALOW_HISTORY
14,ytd,2024,,2024-YTD,2024-01-01,2024-12-12,2024-12-12,083118,ABRIDOR IMAN NEVERA CLASICA MAHOU,1,30.0,1,1,2024-05-13,0.0019230769230769232,0.7519230769230753,A,141,0.02,0.1399999999999999,6.999999999999995,1,LOW_HISTORY,ALOW_HISTORY
14,ytd,2024,,2024-YTD,2024-01-01,2024-12-12,2024-12-12,083119,ABRIDOR BOTELLAS FUTBOLIN MAGNETICO,1,29.0,1,1,2024-04-30,0.0019230769230769232,0.7538461538461522,A,142,0.02,0.1399999999999999,6.999999999999995,1,LOW_HISTORY,ALOW_HISTORY
14,ytd,2024,,2024-YTD,2024-01-01,2024-12-12,2024-12-12,131110,LIBRO DE CURIOSIDADES Y APUNTES,1,29.0,1,1,2024-04-18,0.0019230769230769232,0.7557692307692291,A,143,0.02,0.13999999999999987,6.999999999999994,1,LOW_HISTORY,ALOW_HISTORY
14,ytd,2024,,2024-YTD,2024-01-01,2024-12-12,2024-12-12,061046,COPA MAHOU CRISTAL LOGO M DORADO 22CL,1,24.0,1,1,2024-06-14,0.0019230769230769232,0.757692307692306,A,144,0.02,0.1399999999999999,6.999999999999995,1,LOW_HISTORY,ALOW_HISTORY
14,ytd,2024,,2024-YTD,2024-01-01,2024-12-12,2024-12-12,065083,COPAS CRSITAL CARLSBERG INDIVIDUAL BORDE,1,24.0,1,1,2024-10-10,0.0019230769230769232,0.7596153846153829,A,145,0.02,0.13999999999999999,6.999999999999999,1,LOW_HISTORY,ALOW_HISTORY
14,ytd,2024,,2024-YTD,2024-01-01,2024-12-12,2024-12-12,071152,VASO BEAMISH IRIS 30CL,1,24.0,1,1,2024-07-03,0.0019230769230769232,0.7615384615384598,A,146,0.02,0.13999999999999993,6.9999999999999964,1,LOW_HISTORY,ALOW_HISTORY
14,ytd,2024,,2024-YTD,2024-01-01,2024-12-12,2024-12-12,065029,COPA 44CL SIN LOGO,1,22.0,1,1,2024-03-04,0.0019230769230769232,0.7634615384615367,A,147,0.02,0.13999999999999987,6.999999999999994,1,LOW_HISTORY,ALOW_HISTORY
14,ytd,2024,,2024-YTD,2024-01-01,2024-12-12,2024-12-12,083117,ABRIDOR DORADO 1934 MAHOU,1,21.0,1,1,2024-10-25,0.0019230769230769232,0.7653846153846137,A,148,0.02,0.13999999999999999,6.999999999999999,1,LOW_HISTORY,ALOW_HISTORY
14,ytd,2024,,2024-YTD,2024-01-01,2024-12-12,2024-12-12,189020,TARJETA FERIA EMPLEO CV BRILLANTE,1,20.227,1,1,2024-12-02,0.0019230769230769232,0.7673076923076906,A,149,0.02,0.13999999999999999,6.999999999999999,1,LOW_HISTORY,ALOW_HISTORY
14,ytd,2024,,2024-YTD,2024-01-01,2024-12-12,2024-12-12,111035,PARCHE MAHOU MAESTRA DOBLE LÚPULO,1,20.0,1,1,2024-04-18,0.0019230769230769232,0.7692307692307675,A,150,0.02,0.13999999999999987,6.999999999999994,1,LOW_HISTORY,ALOW_HISTORY
14,ytd,2024,,2024-YTD,2024-01-01,2024-12-12,2024-12-12,042024,COJÍN AZUL BARRICA  MAHOU,1,18.0,1,1,2024-11-25,0.0019230769230769232,0.7711538461538444,A,151,0.02,0.13999999999999999,6.999999999999999,1,LOW_HISTORY,ALOW_HISTORY
14,ytd,2024,,2024-YTD,2024-01-01,2024-12-12,2024-12-12,042028,COJÍN BEIGE BARRICA  MAHOU,1,17.0,1,1,2024-11-25,0.0019230769230769232,0.7730769230769213,A,152,0.02,0.13999999999999999,6.999999999999999,1,LOW_HISTORY,ALOW_HISTORY
14,ytd,2024,,2024-YTD,2024-01-01,2024-12-12,2024-12-12,133064,LANYARD VOLUNTARIO SAN MIGUEL,1,17.0,1,1,2024-10-10,0.0019230769230769232,0.7749999999999982,A,153,0.02,0.13999999999999999,6.999999999999999,1,LOW_HISTORY,ALOW_HISTORY
14,ytd,2024,,2024-YTD,2024-01-01,2024-12-12,2024-12-12,102514,CAMISETA NEGRA BREW&HUB  NEIPA T-M,1,15.0,1,1,2024-11-11,0.0019230769230769232,0.7769230769230752,A,154,0.02,0.13999999999999999,6.999999999999999,1,LOW_HISTORY,ALOW_HISTORY
14,ytd,2024,,2024-YTD,2024-01-01,2024-12-12,2024-12-12,103123,CAMISETA GRIS BOTELLIN CHICA T-L,1,14.0,1,1,2024-10-25,0.0019230769230769232,0.7788461538461521,A,155,0.02,0.13999999999999999,6.999999999999999,1,LOW_HISTORY,ALOW_HISTORY
14,ytd,2024,,2024-YTD,2024-01-01,2024-12-12,2024-12-12,161031,NEVERA DE MANO ROJA,1,14.0,1,1,2024-11-13,0.0019230769230769232,0.780769230769229,A,156,0.02,0.13999999999999999,6.999999999999999,1,LOW_HISTORY,ALOW_HISTORY
14,ytd,2024,,2024-YTD,2024-01-01,2024-12-12,2024-12-12,102210,CAMISETA AZUL BOTELLIN MAHOU CHICO T-S,1,13.0,1,1,2024-11-25,0.0019230769230769232,0.7826923076923059,A,157,0.02,0.13999999999999999,6.999999999999999,1,LOW_HISTORY,ALOW_HISTORY
14,ytd,2024,,2024-YTD,2024-01-01,2024-12-12,2024-12-12,103143,CAMISETA NEGRA BREW&HUB  NEIPA T-XL,1,13.0,1,1,2024-11-11,0.0019230769230769232,0.7846153846153828,A,158,0.02,0.13999999999999999,6.999999999999999,1,LOW_HISTORY,ALOW_HISTORY
14,ytd,2024,,2024-YTD,2024-01-01,2024-12-12,2024-12-12,121017,PIN CHAPA ROJA 2 BOTELLAS MAHOU,1,13.0,1,1,2024-09-09,0.0019230769230769232,0.7865384615384597,A,159,0.02,0.13999999999999996,6.999999999999997,1,LOW_HISTORY,ALOW_HISTORY
14,ytd,2024,,2024-YTD,2024-01-01,2024-12-12,2024-12-12,031053,SILLA TERRAZA MARRÓN GRIMBERGEN,1,12.0,1,1,2024-08-21,0.0019230769230769232,0.7884615384615367,A,160,0.02,0.13999999999999996,6.999999999999997,1,LOW_HISTORY,ALOW_HISTORY
14,ytd,2024,,2024-YTD,2024-01-01,2024-12-12,2024-12-12,042031,COJÍN NEGRO MAESTRA MAHOU,1,12.0,1,1,2024-11-25,0.0019230769230769232,0.7903846153846136,A,161,0.02,0.13999999999999999,6.999999999999999,1,LOW_HISTORY,ALOW_HISTORY
14,ytd,2024,,2024-YTD,2024-01-01,2024-12-12,2024-12-12,061042,COPA HUEVO MAHOU 5 ESTRELLAS 22CL,1,12.0,1,1,2024-04-16,0.0019230769230769232,0.7923076923076905,A,162,0.02,0.13999999999999987,6.999999999999994,1,LOW_HISTORY,ALOW_HISTORY
14,ytd,2024,,2024-YTD,2024-01-01,2024-12-12,2024-12-12,061045,COPA CRISTAL MAHOU 5 ESTRELLAS LOGO ROJO,1,12.0,1,1,2024-06-14,0.0019230769230769232,0.7942307692307674,A,163,0.02,0.1399999999999999,6.999999999999995,1,LOW_HISTORY,ALOW_HISTORY
14,ytd,2024,,2024-YTD,2024-01-01,2024-12-12,2024-12-12,062006,COPA 33CL LOGO VERDE  MAGNA  SAN MIGUEL,1,12.0,1,1,2024-03-04,0.0019230769230769232,0.7961538461538443,A,164,0.02,0.13999999999999987,6.999999999999994,1,LOW_HISTORY,ALOW_HISTORY
14,ytd,2024,,2024-YTD,2024-01-01,2024-12-12,2024-12-12,121016,PIN CHAPA NEGRA BOTELLA MAHOU,1,12.0,1,1,2024-09-09,0.0019230769230769232,0.7980769230769212,A,165,0.02,0.13999999999999996,6.999999999999997,1,LOW_HISTORY,ALOW_HISTORY
14,ytd,2024,,2024-YTD,2024-01-01,2024-12-12,2024-12-12,042025,COJÍN MARRÓN BARRICA  MAHOU,1,11.0,1,1,2024-11-25,0.0019230769230769232,0.7999999999999982,A,166,0.02,0.13999999999999999,6.999999999999999,1,LOW_HISTORY,ALOW_HISTORY
14,ytd,2024,,2024-YTD,2024-01-01,2024-12-12,2024-12-12,102201,CAMISETA T-S KBS BROWN FOUNDERS,1,11.0,1,1,2024-11-25,0.0019230769230769232,0.8019230769230751,A,167,0.02,0.13999999999999999,6.999999999999999,1,LOW_HISTORY,ALOW_HISTORY
14,ytd,2024,,2024-YTD,2024-01-01,2024-12-12,2024-12-12,102501,CAMISETA T-L GREY BEER SEEKER SAN MIGUEL,1,11.0,1,1,2024-07-05,0.0019230769230769232,0.803846153846152,B,168,0.02,0.13999999999999993,6.9999999999999964,1,LOW_HISTORY,BLOW_HISTORY
14,ytd,2024,,2024-YTD,2024-01-01,2024-12-12,2024-12-12,042026,COJÍN PARA SILLA AZUL BARRICA  MAHOU,1,10.0,1,1,2024-11-25,0.0019230769230769232,0.8057692307692289,B,169,0.02,0.13999999999999999,6.999999999999999,1,LOW_HISTORY,BLOW_HISTORY
14,ytd,2024,,2024-YTD,2024-01-01,2024-12-12,2024-12-12,042027,COJÍN PARA SILLA MARRÓN BARRICA  MAHOU,1,10.0,1,1,2024-11-25,0.0019230769230769232,0.8076923076923058,B,170,0.02,0.13999999999999999,6.999999999999999,1,LOW_HISTORY,BLOW_HISTORY
14,ytd,2024,,2024-YTD,2024-01-01,2024-12-12,2024-12-12,042029,COJÍN PARA SILLA BEIGE BARRICA  MAHOU,1,10.0,1,1,2024-11-25,0.0019230769230769232,0.8096153846153827,B,171,0.02,0.13999999999999999,6.999999999999999,1,LOW_HISTORY,BLOW_HISTORY
