sku,prev_abc_class,prev_rank,curr_abc_class,curr_rank,period_type,prev_period,curr_period,class_change,rank_delta,movement_direction
091068,B,434,A,362,quarterly,2024-Q1,2024-Q2,B->A,72,up
092017,B,411,A,349,quarterly,2024-Q1,2024-Q2,B->A,62,up
051003,B,401,A,346,quarterly,2024-Q1,2024-Q2,B->A,55,up
112040,B,301,A,247,quarterly,2024-Q1,2024-Q2,B->A,54,up
143040,B,383,A,332,quarterly,2024-Q1,2024-Q2,B->A,51,up
053015,B,380,A,330,quarterly,2024-Q1,2024-Q2,B->A,50,up
022165,B,310,A,313,quarterly,2024-Q1,2024-Q2,B->A,-3,up
102156,B,382,A,414,quarterly,2024-Q1,2024-Q2,B->A,-32,up
102157,B,365,A,400,quarterly,2024-Q1,2024-Q2,B->A,-35,up
021204,B,322,A,419,quarterly,2024-Q1,2024-Q2,B->A,-97,up
124142,B,327,A,444,quarterly,2024-Q1,2024-Q2,B->A,-117,up
174107,A,357,B,714,quarterly,2024-Q2,2024-Q3,A->B,-357,down
167014,A,354,B,712,quarterly,2024-Q2,2024-Q3,A->B,-358,down
091068,A,362,B,722,quarterly,2024-Q2,2024-Q3,A->B,-360,down
161183,A,342,B,709,quarterly,2024-Q2,2024-Q3,A->B,-367,down
083044,A,278,B,734,quarterly,2024-Q2,2024-Q3,A->B,-456,down
092071,A,231,B,696,quarterly,2024-Q2,2024-Q3,A->B,-465,down
071115,A,276,B,784,quarterly,2024-Q2,2024-Q3,A->B,-508,down
061011,A,395,B,953,quarterly,2024-Q2,2024-Q3,A->B,-558,down
121002,A,386,B,946,quarterly,2024-Q2,2024-Q3,A->B,-560,down
064003,A,408,B,987,quarterly,2024-Q2,2024-Q3,A->B,-579,down
131147,A,399,B,989,quarterly,2024-Q2,2024-Q3,A->B,-590,down
123035,A,380,B,1030,quarterly,2024-Q2,2024-Q3,A->B,-650,down
065037,A,237,B,892,quarterly,2024-Q2,2024-Q3,A->B,-655,down
133099,A,292,B,958,quarterly,2024-Q2,2024-Q3,A->B,-666,down
143015,A,418,B,1093,quarterly,2024-Q2,2024-Q3,A->B,-675,down
106004,A,396,B,1082,quarterly,2024-Q2,2024-Q3,A->B,-686,down
015177,A,202,B,891,quarterly,2024-Q2,2024-Q3,A->B,-689,down
102156,A,414,B,1124,quarterly,2024-Q2,2024-Q3,A->B,-710,down
102157,A,400,B,1125,quarterly,2024-Q2,2024-Q3,A->B,-725,down
086112,A,300,B,1029,quarterly,2024-Q2,2024-Q3,A->B,-729,down
103034,A,404,B,1133,quarterly,2024-Q2,2024-Q3,A->B,-729,down
017002,A,238,B,984,quarterly,2024-Q2,2024-Q3,A->B,-746,down
012067,A,288,B,1034,quarterly,2024-Q2,2024-Q3,A->B,-746,down
132007,A,391,B,1149,quarterly,2024-Q2,2024-Q3,A->B,-758,down
126003,A,115,B,878,quarterly,2024-Q2,2024-Q3,A->B,-763,down
142011,A,442,B,1213,quarterly,2024-Q2,2024-Q3,A->B,-771,down
011009,A,242,B,1033,quarterly,2024-Q2,2024-Q3,A->B,-791,down
102154,A,430,B,1235,quarterly,2024-Q2,2024-Q3,A->B,-805,down
062001,A,294,B,1100,quarterly,2024-Q2,2024-Q3,A->B,-806,down
102155,A,429,B,1236,quarterly,2024-Q2,2024-Q3,A->B,-807,down
084447,A,307,B,1121,quarterly,2024-Q2,2024-Q3,A->B,-814,down
051173,B,774,C,1603,quarterly,2024-Q2,2024-Q3,B->C,-829,down
103035,A,413,B,1243,quarterly,2024-Q2,2024-Q3,A->B,-830,down
051318,B,779,C,1617,quarterly,2024-Q2,2024-Q3,B->C,-838,down
051324,B,780,C,1621,quarterly,2024-Q2,2024-Q3,B->C,-841,down
018030,A,159,B,1005,quarterly,2024-Q2,2024-Q3,A->B,-846,down
087020,B,782,C,1648,quarterly,2024-Q2,2024-Q3,B->C,-866,down
091194,B,784,C,1668,quarterly,2024-Q2,2024-Q3,B->C,-884,down
092001,B,787,C,1675,quarterly,2024-Q2,2024-Q3,B->C,-888,down
143050,A,325,B,1216,quarterly,2024-Q2,2024-Q3,A->B,-891,down
092075,B,789,C,1683,quarterly,2024-Q2,2024-Q3,B->C,-894,down
146043,A,147,B,1053,quarterly,2024-Q2,2024-Q3,A->B,-906,down
094037,B,794,C,1700,quarterly,2024-Q2,2024-Q3,B->C,-906,down
087038,B,740,C,1650,quarterly,2024-Q2,2024-Q3,B->C,-910,down
201001,A,447,B,1365,quarterly,2024-Q2,2024-Q3,A->B,-918,down
131074,B,799,C,1741,quarterly,2024-Q2,2024-Q3,B->C,-942,down
083116,A,331,B,1279,quarterly,2024-Q2,2024-Q3,A->B,-948,down
142009,A,216,B,1178,quarterly,2024-Q2,2024-Q3,A->B,-962,down
161134,B,805,C,1779,quarterly,2024-Q2,2024-Q3,B->C,-974,down
032004,A,81,B,1079,quarterly,2024-Q2,2024-Q3,A->B,-998,down
172060,B,807,C,1805,quarterly,2024-Q2,2024-Q3,B->C,-998,down
084038,A,256,B,1280,quarterly,2024-Q2,2024-Q3,A->B,-1024,down
165013,B,752,C,1796,quarterly,2024-Q2,2024-Q3,B->C,-1044,down
022146,A,215,B,1271,quarterly,2024-Q2,2024-Q3,A->B,-1056,down
201120,A,164,B,1223,quarterly,2024-Q2,2024-Q3,A->B,-1059,down
133108,A,367,B,1431,quarterly,2024-Q2,2024-Q3,A->B,-1064,down
205223,B,811,C,1879,quarterly,2024-Q2,2024-Q3,B->C,-1068,down
052000,A,188,B,1276,quarterly,2024-Q2,2024-Q3,A->B,-1088,down
144051,A,334,B,1435,quarterly,2024-Q2,2024-Q3,A->B,-1101,down
043006,A,264,B,1381,quarterly,2024-Q2,2024-Q3,A->B,-1117,down
091167,B,512,C,1664,quarterly,2024-Q2,2024-Q3,B->C,-1152,down
142014,A,258,B,1432,quarterly,2024-Q2,2024-Q3,A->B,-1174,down
092140,B,497,C,1687,quarterly,2024-Q2,2024-Q3,B->C,-1190,down
092141,B,498,C,1688,quarterly,2024-Q2,2024-Q3,B->C,-1190,down
092154,B,499,C,1691,quarterly,2024-Q2,2024-Q3,B->C,-1192,down
051180,A,189,B,1386,quarterly,2024-Q2,2024-Q3,A->B,-1197,down
093082,B,501,C,1698,quarterly,2024-Q2,2024-Q3,B->C,-1197,down
097026,B,502,C,1705,quarterly,2024-Q2,2024-Q3,B->C,-1203,down
051003,A,346,B,1582,quarterly,2024-Q2,2024-Q3,A->B,-1236,down
051008,A,347,B,1583,quarterly,2024-Q2,2024-Q3,A->B,-1236,down
202069,A,54,B,1314,quarterly,2024-Q2,2024-Q3,A->B,-1260,down
174116,B,507,C,1819,quarterly,2024-Q2,2024-Q3,B->C,-1312,down
107114,A,406,C,1720,quarterly,2024-Q2,2024-Q3,A->C,-1314,down
091016,A,338,C,1654,quarterly,2024-Q2,2024-Q3,A->C,-1316,down
092017,A,349,C,1678,quarterly,2024-Q2,2024-Q3,A->C,-1329,down
092068,A,350,C,1682,quarterly,2024-Q2,2024-Q3,A->C,-1332,down
201111,B,509,C,1868,quarterly,2024-Q2,2024-Q3,B->C,-1359,down
205123,B,510,C,1873,quarterly,2024-Q2,2024-Q3,B->C,-1363,down
092153,A,270,C,1690,quarterly,2024-Q2,2024-Q3,A->C,-1420,down
051314,A,172,C,1615,quarterly,2024-Q2,2024-Q3,A->C,-1443,down
133029,A,282,C,1742,quarterly,2024-Q2,2024-Q3,A->C,-1460,down
991123,A,360,C,1889,quarterly,2024-Q2,2024-Q3,A->C,-1529,down
174123,A,255,C,1820,quarterly,2024-Q2,2024-Q3,A->C,-1565,down
091175,A,97,C,1666,quarterly,2024-Q2,2024-Q3,A->C,-1569,down
202010,A,165,C,1870,quarterly,2024-Q2,2024-Q3,A->C,-1705,down
991061,A,143,C,1886,quarterly,2024-Q2,2024-Q3,A->C,-1743,down
075022,A,443,A,115,quarterly,2024-Q2,2024-Q3,A->A,328,stable
075010,B,1160,B,843,quarterly,2024-Q2,2024-Q3,B->B,317,stable
015018,A,376,A,103,quarterly,2024-Q2,2024-Q3,A->A,273,stable
072112,A,287,A,27,quarterly,2024-Q2,2024-Q3,A->A,260,stable
033051,A,260,A,48,quarterly,2024-Q2,2024-Q3,A->A,212,stable
106020,A,328,A,125,quarterly,2024-Q2,2024-Q3,A->A,203,stable
022027,A,410,A,223,quarterly,2024-Q2,2024-Q3,A->A,187,stable
031134,A,303,A,119,quarterly,2024-Q2,2024-Q3,A->A,184,stable
103158,A,426,A,242,quarterly,2024-Q2,2024-Q3,A->A,184,stable
031030,A,248,A,67,quarterly,2024-Q2,2024-Q3,A->A,181,stable
032105,A,335,A,155,quarterly,2024-Q2,2024-Q3,A->A,180,stable
204025,A,321,A,153,quarterly,2024-Q2,2024-Q3,A->A,168,stable
042090,A,312,A,148,quarterly,2024-Q2,2024-Q3,A->A,164,stable
033050,A,225,A,63,quarterly,2024-Q2,2024-Q3,A->A,162,stable
103157,A,311,A,156,quarterly,2024-Q2,2024-Q3,A->A,155,stable
031105,A,179,A,38,quarterly,2024-Q2,2024-Q3,A->A,141,stable
102220,A,445,A,304,quarterly,2024-Q2,2024-Q3,A->A,141,stable
023081,A,431,A,291,quarterly,2024-Q2,2024-Q3,A->A,140,stable
5MP,A,437,A,301,quarterly,2024-Q2,2024-Q3,A->A,136,stable
5MPB,A,438,A,302,quarterly,2024-Q2,2024-Q3,A->A,136,stable
1848BR,A,411,A,278,quarterly,2024-Q2,2024-Q3,A->A,133,stable
63UP,A,417,A,287,quarterly,2024-Q2,2024-Q3,A->A,130,stable
203085,A,420,A,290,quarterly,2024-Q2,2024-Q3,A->A,130,stable
DD18C,A,393,A,266,quarterly,2024-Q2,2024-Q3,A->A,127,stable
018018,A,196,A,71,quarterly,2024-Q2,2024-Q3,A->A,125,stable
063007,A,369,A,252,quarterly,2024-Q2,2024-Q3,A->A,117,stable
031171,A,182,A,68,quarterly,2024-Q2,2024-Q3,A->A,114,stable
072110,A,175,A,70,quarterly,2024-Q2,2024-Q3,A->A,105,stable
086090,A,241,A,136,quarterly,2024-Q2,2024-Q3,A->A,105,stable
051204,A,344,A,241,quarterly,2024-Q2,2024-Q3,A->A,103,stable
162040,B,806,B,710,quarterly,2024-Q2,2024-Q3,B->B,96,stable
094084,B,796,B,702,quarterly,2024-Q2,2024-Q3,B->B,94,stable
129111,A,221,A,128,quarterly,2024-Q2,2024-Q3,A->A,93,stable
179018,B,808,B,716,quarterly,2024-Q2,2024-Q3,B->B,92,stable
092074,B,788,B,698,quarterly,2024-Q2,2024-Q3,B->B,90,stable
133182,A,201,A,116,quarterly,2024-Q2,2024-Q3,A->A,85,stable
102650,A,302,A,220,quarterly,2024-Q2,2024-Q3,A->A,82,stable
012063,A,150,A,73,quarterly,2024-Q2,2024-Q3,A->A,77,stable
071009,A,243,A,171,quarterly,2024-Q2,2024-Q3,A->A,72,stable
107113,A,304,A,232,quarterly,2024-Q2,2024-Q3,A->A,72,stable
133181,A,154,A,83,quarterly,2024-Q2,2024-Q3,A->A,71,stable
018059,A,199,A,133,quarterly,2024-Q2,2024-Q3,A->A,66,stable
051335,A,227,A,162,quarterly,2024-Q2,2024-Q3,A->A,65,stable
205203,A,250,A,185,quarterly,2024-Q2,2024-Q3,A->A,65,stable
091042,A,268,A,203,quarterly,2024-Q2,2024-Q3,A->A,65,stable
012017,A,106,A,43,quarterly,2024-Q2,2024-Q3,A->A,63,stable
103265,A,157,A,94,quarterly,2024-Q2,2024-Q3,A->A,63,stable
084011,B,1110,B,1047,quarterly,2024-Q2,2024-Q3,B->B,63,stable
018071,A,79,A,17,quarterly,2024-Q2,2024-Q3,A->A,62,stable
174099,A,192,A,131,quarterly,2024-Q2,2024-Q3,A->A,61,stable
069002,A,187,A,127,quarterly,2024-Q2,2024-Q3,A->A,60,stable
031003,A,83,A,29,quarterly,2024-Q2,2024-Q3,A->A,54,stable
133114,B,958,B,906,quarterly,2024-Q2,2024-Q3,B->B,52,stable
075023,A,134,A,86,quarterly,2024-Q2,2024-Q3,A->A,48,stable
083126,B,1161,B,1119,quarterly,2024-Q2,2024-Q3,B->B,42,stable
018076,A,40,A,1,quarterly,2024-Q2,2024-Q3,A->A,39,stable
203006,A,402,A,366,quarterly,2024-Q2,2024-Q3,A->A,36,stable
072090,A,77,A,42,quarterly,2024-Q2,2024-Q3,A->A,35,stable
091215,A,365,A,330,quarterly,2024-Q2,2024-Q3,A->A,35,stable
065034,B,984,B,949,quarterly,2024-Q2,2024-Q3,B->B,35,stable
201122,A,73,A,40,quarterly,2024-Q2,2024-Q3,A->A,33,stable
031149,A,36,A,4,quarterly,2024-Q2,2024-Q3,A->A,32,stable
133121,A,290,A,258,quarterly,2024-Q2,2024-Q3,A->A,32,stable
031002,A,397,A,365,quarterly,2024-Q2,2024-Q3,A->A,32,stable
011015,A,293,A,262,quarterly,2024-Q2,2024-Q3,A->A,31,stable
092130,A,275,A,245,quarterly,2024-Q2,2024-Q3,A->A,30,stable
032101,A,211,A,182,quarterly,2024-Q2,2024-Q3,A->A,29,stable
131166,A,289,A,261,quarterly,2024-Q2,2024-Q3,A->A,28,stable
022195,A,61,A,34,quarterly,2024-Q2,2024-Q3,A->A,27,stable
018073,A,56,A,30,quarterly,2024-Q2,2024-Q3,A->A,26,stable
011110,A,27,A,2,quarterly,2024-Q2,2024-Q3,A->A,25,stable
018023,A,62,A,37,quarterly,2024-Q2,2024-Q3,A->A,25,stable
153,A,259,A,234,quarterly,2024-Q2,2024-Q3,A->A,25,stable
167018,A,272,A,247,quarterly,2024-Q2,2024-Q3,A->A,25,stable
092150,A,105,A,81,quarterly,2024-Q2,2024-Q3,A->A,24,stable
022114,A,219,A,195,quarterly,2024-Q2,2024-Q3,A->A,24,stable
086171,A,373,A,349,quarterly,2024-Q2,2024-Q3,A->A,24,stable
204065,A,118,A,96,quarterly,2024-Q2,2024-Q3,A->A,22,stable
016024,A,121,A,100,quarterly,2024-Q2,2024-Q3,A->A,21,stable
106333,A,92,A,75,quarterly,2024-Q2,2024-Q3,A->A,17,stable
065003,B,983,B,966,quarterly,2024-Q2,2024-Q3,B->B,17,stable
062016,A,146,A,132,quarterly,2024-Q2,2024-Q3,A->A,14,stable
012012,A,16,A,3,quarterly,2024-Q2,2024-Q3,A->A,13,stable
012019,A,116,A,104,quarterly,2024-Q2,2024-Q3,A->A,12,stable
012068,A,30,A,20,quarterly,2024-Q2,2024-Q3,A->A,10,stable
204000,A,25,A,16,quarterly,2024-Q2,2024-Q3,A->A,9,stable
018105,A,14,A,7,quarterly,2024-Q2,2024-Q3,A->A,7,stable
084099,A,20,A,14,quarterly,2024-Q2,2024-Q3,A->A,6,stable
018072,A,34,A,28,quarterly,2024-Q2,2024-Q3,A->A,6,stable
022199,A,13,A,9,quarterly,2024-Q2,2024-Q3,A->A,4,stable
022159,A,53,A,49,quarterly,2024-Q2,2024-Q3,A->A,4,stable
202044,A,112,A,108,quarterly,2024-Q2,2024-Q3,A->A,4,stable
031045,A,8,A,5,quarterly,2024-Q2,2024-Q3,A->A,3,stable
202068,A,18,A,15,quarterly,2024-Q2,2024-Q3,A->A,3,stable
011104,A,21,A,19,quarterly,2024-Q2,2024-Q3,A->A,2,stable
031124,A,59,A,57,quarterly,2024-Q2,2024-Q3,A->A,2,stable
022043,A,11,A,10,quarterly,2024-Q2,2024-Q3,A->A,1,stable
092151,A,42,A,41,quarterly,2024-Q2,2024-Q3,A->A,1,stable
192046,A,174,A,173,quarterly,2024-Q2,2024-Q3,A->A,1,stable
016010,A,31,A,31,quarterly,2024-Q2,2024-Q3,A->A,0,stable
086120,B,1027,B,1028,quarterly,2024-Q2,2024-Q3,B->B,-1,stable
022021,A,185,A,187,quarterly,2024-Q2,2024-Q3,A->A,-2,stable
085032,A,186,A,188,quarterly,2024-Q2,2024-Q3,A->A,-2,stable
065072,A,4,A,8,quarterly,2024-Q2,2024-Q3,A->A,-4,stable
126105,A,7,A,11,quarterly,2024-Q2,2024-Q3,A->A,-4,stable
022009,A,50,A,54,quarterly,2024-Q2,2024-Q3,A->A,-4,stable
189006,A,94,A,99,quarterly,2024-Q2,2024-Q3,A->A,-5,stable
014014,A,19,A,25,quarterly,2024-Q2,2024-Q3,A->A,-6,stable
204051,A,71,A,77,quarterly,2024-Q2,2024-Q3,A->A,-6,stable
031047,A,5,A,12,quarterly,2024-Q2,2024-Q3,A->A,-7,stable
167003,A,51,A,58,quarterly,2024-Q2,2024-Q3,A->A,-7,stable
011030,A,86,A,93,quarterly,2024-Q2,2024-Q3,A->A,-7,stable
015181,A,15,A,23,quarterly,2024-Q2,2024-Q3,A->A,-8,stable
204082,A,12,A,21,quarterly,2024-Q2,2024-Q3,A->A,-9,stable
022053,A,17,A,26,quarterly,2024-Q2,2024-Q3,A->A,-9,stable
032040,A,52,A,61,quarterly,2024-Q2,2024-Q3,A->A,-9,stable
023080,A,63,A,72,quarterly,2024-Q2,2024-Q3,A->A,-9,stable
014000,A,108,A,117,quarterly,2024-Q2,2024-Q3,A->A,-9,stable
011014,A,3,A,13,quarterly,2024-Q2,2024-Q3,A->A,-10,stable
011105,A,23,A,33,quarterly,2024-Q2,2024-Q3,A->A,-10,stable
202022,A,37,A,47,quarterly,2024-Q2,2024-Q3,A->A,-10,stable
103268,A,398,A,408,quarterly,2024-Q2,2024-Q3,A->A,-10,stable
192032,A,39,A,51,quarterly,2024-Q2,2024-Q3,A->A,-12,stable
091159,A,48,A,60,quarterly,2024-Q2,2024-Q3,A->A,-12,stable
022014,A,110,A,122,quarterly,2024-Q2,2024-Q3,A->A,-12,stable
091177,A,232,A,244,quarterly,2024-Q2,2024-Q3,A->A,-12,stable
014012,A,10,A,24,quarterly,2024-Q2,2024-Q3,A->A,-14,stable
061016,A,22,A,36,quarterly,2024-Q2,2024-Q3,A->A,-14,stable
014030,A,60,A,74,quarterly,2024-Q2,2024-Q3,A->A,-14,stable
146104,A,74,A,88,quarterly,2024-Q2,2024-Q3,A->A,-14,stable
092073,A,76,A,92,quarterly,2024-Q2,2024-Q3,A->A,-16,stable
131142,A,162,A,178,quarterly,2024-Q2,2024-Q3,A->A,-16,stable
131143,A,163,A,179,quarterly,2024-Q2,2024-Q3,A->A,-16,stable
031156,A,29,A,46,quarterly,2024-Q2,2024-Q3,A->A,-17,stable
032088,A,88,A,106,quarterly,2024-Q2,2024-Q3,A->A,-18,stable
031006,A,26,A,45,quarterly,2024-Q2,2024-Q3,A->A,-19,stable
087002,A,35,A,55,quarterly,2024-Q2,2024-Q3,A->A,-20,stable
167001,A,44,A,64,quarterly,2024-Q2,2024-Q3,A->A,-20,stable
072089,A,194,A,214,quarterly,2024-Q2,2024-Q3,A->A,-20,stable
103198,B,1046,B,1066,quarterly,2024-Q2,2024-Q3,B->B,-20,stable
018002,A,153,A,174,quarterly,2024-Q2,2024-Q3,A->A,-21,stable
087004,A,28,A,50,quarterly,2024-Q2,2024-Q3,A->A,-22,stable
129079,A,47,A,69,quarterly,2024-Q2,2024-Q3,A->A,-22,stable
022156,A,136,A,159,quarterly,2024-Q2,2024-Q3,A->A,-23,stable
169003,A,38,A,62,quarterly,2024-Q2,2024-Q3,A->A,-24,stable
204030,A,55,A,79,quarterly,2024-Q2,2024-Q3,A->A,-24,stable
083132,A,120,A,144,quarterly,2024-Q2,2024-Q3,A->A,-24,stable
112040,A,247,A,271,quarterly,2024-Q2,2024-Q3,A->A,-24,stable
167005,A,64,A,89,quarterly,2024-Q2,2024-Q3,A->A,-25,stable
107112,A,422,A,447,quarterly,2024-Q2,2024-Q3,A->A,-25,stable
051086,A,85,A,113,quarterly,2024-Q2,2024-Q3,A->A,-28,stable
031026,A,93,A,121,quarterly,2024-Q2,2024-Q3,A->A,-28,stable
041068,A,169,A,198,quarterly,2024-Q2,2024-Q3,A->A,-29,stable
023079,A,166,A,197,quarterly,2024-Q2,2024-Q3,A->A,-31,stable
167004,A,24,A,59,quarterly,2024-Q2,2024-Q3,A->A,-35,stable
011026,A,49,A,84,quarterly,2024-Q2,2024-Q3,A->A,-35,stable
061031,A,235,A,270,quarterly,2024-Q2,2024-Q3,A->A,-35,stable
131163,B,844,B,879,quarterly,2024-Q2,2024-Q3,B->B,-35,stable
091234,A,46,A,82,quarterly,2024-Q2,2024-Q3,A->A,-36,stable
015171,A,78,A,114,quarterly,2024-Q2,2024-Q3,A->A,-36,stable
069001,A,249,A,294,quarterly,2024-Q2,2024-Q3,A->A,-45,stable
011115,A,9,A,56,quarterly,2024-Q2,2024-Q3,A->A,-47,stable
113071,B,1093,B,1144,quarterly,2024-Q2,2024-Q3,B->B,-51,stable
061007,A,281,A,340,quarterly,2024-Q2,2024-Q3,A->A,-59,stable
075014,A,155,A,215,quarterly,2024-Q2,2024-Q3,A->A,-60,stable
041086,A,138,A,199,quarterly,2024-Q2,2024-Q3,A->A,-61,stable
123011,A,285,A,346,quarterly,2024-Q2,2024-Q3,A->A,-61,stable
014925,A,203,A,267,quarterly,2024-Q2,2024-Q3,A->A,-64,stable
013046,B,883,B,947,quarterly,2024-Q2,2024-Q3,B->B,-64,stable
032128,A,111,A,180,quarterly,2024-Q2,2024-Q3,A->A,-69,stable
051122,A,167,A,240,quarterly,2024-Q2,2024-Q3,A->A,-73,stable
075029,A,109,A,183,quarterly,2024-Q2,2024-Q3,A->A,-74,stable
106308,A,149,A,224,quarterly,2024-Q2,2024-Q3,A->A,-75,stable
205202,A,213,A,288,quarterly,2024-Q2,2024-Q3,A->A,-75,stable
081029,A,309,A,384,quarterly,2024-Q2,2024-Q3,A->A,-75,stable
022165,A,313,A,388,quarterly,2024-Q2,2024-Q3,A->A,-75,stable
032014,A,207,A,284,quarterly,2024-Q2,2024-Q3,A->A,-77,stable
072030,B,835,B,913,quarterly,2024-Q2,2024-Q3,B->B,-78,stable
031155,B,966,B,1046,quarterly,2024-Q2,2024-Q3,B->B,-80,stable
143055,A,315,A,396,quarterly,2024-Q2,2024-Q3,A->A,-81,stable
142003,A,65,A,154,quarterly,2024-Q2,2024-Q3,A->A,-89,stable
016022,A,95,A,184,quarterly,2024-Q2,2024-Q3,A->A,-89,stable
051334,A,113,A,202,quarterly,2024-Q2,2024-Q3,A->A,-89,stable
203025,A,89,A,181,quarterly,2024-Q2,2024-Q3,A->A,-92,stable
107085,B,1013,B,1106,quarterly,2024-Q2,2024-Q3,B->B,-93,stable
174006,A,96,A,190,quarterly,2024-Q2,2024-Q3,A->A,-94,stable
129109,A,178,A,272,quarterly,2024-Q2,2024-Q3,A->A,-94,stable
086044,B,969,B,1063,quarterly,2024-Q2,2024-Q3,B->B,-94,stable
106019,B,1011,B,1105,quarterly,2024-Q2,2024-Q3,B->B,-94,stable
103264,A,204,A,300,quarterly,2024-Q2,2024-Q3,A->A,-96,stable
169017,A,223,A,320,quarterly,2024-Q2,2024-Q3,A->A,-97,stable
143040,A,332,A,429,quarterly,2024-Q2,2024-Q3,A->A,-97,stable
051109,A,226,A,324,quarterly,2024-Q2,2024-Q3,A->A,-98,stable
167020,A,355,A,455,quarterly,2024-Q2,2024-Q3,A->A,-100,stable
014031,A,374,A,474,quarterly,2024-Q2,2024-Q3,A->A,-100,stable
012062,A,32,A,134,quarterly,2024-Q2,2024-Q3,A->A,-102,stable
174103,A,356,A,458,quarterly,2024-Q2,2024-Q3,A->A,-102,stable
087033,A,440,A,547,quarterly,2024-Q2,2024-Q3,A->A,-107,stable
012053,A,58,A,167,quarterly,2024-Q2,2024-Q3,A->A,-109,stable
012025,A,151,A,260,quarterly,2024-Q2,2024-Q3,A->A,-109,stable
011013,A,156,A,265,quarterly,2024-Q2,2024-Q3,A->A,-109,stable
092080,A,228,A,337,quarterly,2024-Q2,2024-Q3,A->A,-109,stable
121003,B,848,B,957,quarterly,2024-Q2,2024-Q3,B->B,-109,stable
086096,A,392,A,502,quarterly,2024-Q2,2024-Q3,A->A,-110,stable
083134,A,298,A,409,quarterly,2024-Q2,2024-Q3,A->A,-111,stable
201026,A,45,A,157,quarterly,2024-Q2,2024-Q3,A->A,-112,stable
167006,A,126,A,238,quarterly,2024-Q2,2024-Q3,A->A,-112,stable
103136,B,991,B,1104,quarterly,2024-Q2,2024-Q3,B->B,-113,stable
024017,A,412,A,527,quarterly,2024-Q2,2024-Q3,A->A,-115,stable
204052,B,998,B,1113,quarterly,2024-Q2,2024-Q3,B->B,-115,stable
051085,A,43,A,160,quarterly,2024-Q2,2024-Q3,A->A,-117,stable
072088,A,375,A,492,quarterly,2024-Q2,2024-Q3,A->A,-117,stable
131136,B,957,B,1074,quarterly,2024-Q2,2024-Q3,B->B,-117,stable
142016,B,1071,B,1188,quarterly,2024-Q2,2024-Q3,B->B,-117,stable
091135,A,125,A,243,quarterly,2024-Q2,2024-Q3,A->A,-118,stable
013038,B,897,B,1015,quarterly,2024-Q2,2024-Q3,B->B,-118,stable
209015,B,936,B,1058,quarterly,2024-Q2,2024-Q3,B->B,-122,stable
063014,A,75,A,205,quarterly,2024-Q2,2024-Q3,A->A,-130,stable
022201,A,191,A,323,quarterly,2024-Q2,2024-Q3,A->A,-132,stable
021204,A,419,A,551,quarterly,2024-Q2,2024-Q3,A->A,-132,stable
083122,A,425,A,559,quarterly,2024-Q2,2024-Q3,A->A,-134,stable
109198,B,1028,B,1162,quarterly,2024-Q2,2024-Q3,B->B,-134,stable
166003,B,896,B,1032,quarterly,2024-Q2,2024-Q3,B->B,-136,stable
142007,A,436,A,578,quarterly,2024-Q2,2024-Q3,A->A,-142,stable
032107,B,1052,B,1197,quarterly,2024-Q2,2024-Q3,B->B,-145,stable
202042,B,1079,B,1224,quarterly,2024-Q2,2024-Q3,B->B,-145,stable
202070,B,1080,B,1225,quarterly,2024-Q2,2024-Q3,B->B,-145,stable
131168,B,855,B,1001,quarterly,2024-Q2,2024-Q3,B->B,-146,stable
143022,A,133,A,280,quarterly,2024-Q2,2024-Q3,A->A,-147,stable
161035,A,170,A,318,quarterly,2024-Q2,2024-Q3,A->A,-148,stable
142008,A,82,A,231,quarterly,2024-Q2,2024-Q3,A->A,-149,stable
087037,A,84,A,233,quarterly,2024-Q2,2024-Q3,A->A,-149,stable
033066,A,435,A,586,quarterly,2024-Q2,2024-Q3,A->A,-151,stable
091013,A,90,A,248,quarterly,2024-Q2,2024-Q3,A->A,-158,stable
032097,A,208,A,372,quarterly,2024-Q2,2024-Q3,A->A,-164,stable
016015,A,424,A,588,quarterly,2024-Q2,2024-Q3,A->A,-164,stable
012064,A,91,A,257,quarterly,2024-Q2,2024-Q3,A->A,-166,stable
132080,B,1124,B,1296,quarterly,2024-Q2,2024-Q3,B->B,-172,stable
016045,A,257,A,430,quarterly,2024-Q2,2024-Q3,A->A,-173,stable
209012,A,122,A,299,quarterly,2024-Q2,2024-Q3,A->A,-177,stable
134003,A,200,A,377,quarterly,2024-Q2,2024-Q3,A->A,-177,stable
203092,A,262,A,440,quarterly,2024-Q2,2024-Q3,A->A,-178,stable
131019,B,853,B,1031,quarterly,2024-Q2,2024-Q3,B->B,-178,stable
022171,A,57,A,239,quarterly,2024-Q2,2024-Q3,A->A,-182,stable
167021,A,273,A,456,quarterly,2024-Q2,2024-Q3,A->A,-183,stable
102586,A,214,A,398,quarterly,2024-Q2,2024-Q3,A->A,-184,stable
167002,A,124,A,311,quarterly,2024-Q2,2024-Q3,A->A,-187,stable
022126,A,205,A,395,quarterly,2024-Q2,2024-Q3,A->A,-190,stable
123009,A,284,A,478,quarterly,2024-Q2,2024-Q3,A->A,-194,stable
091195,A,142,A,338,quarterly,2024-Q2,2024-Q3,A->A,-196,stable
133109,A,371,A,569,quarterly,2024-Q2,2024-Q3,A->A,-198,stable
131145,B,504,B,707,quarterly,2024-Q2,2024-Q3,B->B,-203,stable
