segment,sku_a,sku_b,ubicacion_a,ubicacion_b,aisle_gap,count_pair,savings_index
23,052006,155003,011-008-10,021-087-30,10,2,20.0
23,023001,172090,020-158-00,010-063-10,10,2,20.0
3,091187,205180,008-080-10,018-142-00,10,2,20.0
3,023096,086156,020-065-10,010-089-30,10,2,20.0
3,031059,086122,021-084-40,011-075-10,10,2,20.0
5,089114,103560,020-091-10,010-121-30,10,2,20.0
3,022038,034019,008-053-40,018-094-30,10,2,20.0
3,091228,205180,008-072-20,018-142-00,10,2,20.0
3,022201,043058,020-066-10,010-097-30,10,2,20.0
3,022035,031059,011-090-30,021-084-40,10,2,20.0
3,023025,031059,011-046-40,021-084-40,10,2,20.0
3,023096,107096,020-065-10,010-083-09,10,2,20.0
3,031059,086100,021-084-40,011-075-10,10,2,20.0
3,031059,152151,021-084-40,011-075-10,10,2,20.0
