segment,sku,sku_name,transaction_count,ubicacion_mode,n_transactions,support,cluster_id,cluster_size,cluster_transaction_count
ALL,HPAZP5,MANTAS,1,006-059-10,7953,0.0001257387149503332,7,6559,40210
ALL,HPAZP6,MANTAS,1,006-055-20,7953,0.0001257387149503332,7,6559,40210
ALL,HPAZP99,ARNES DESECHABLE,1,006-105-30,7953,0.0001257387149503332,7,6559,40210
ALL,IC6,CAJA MATERIAL ENSAYOS CLINICOS 8.6,1,009-014-10,7953,0.0001257387149503332,7,6559,40210
ALL,ICP107,ASO - 001 CAJA 1,1,006-007-30,7953,0.0001257387149503332,7,6559,40210
ALL,ICP187,CARFILZOMIB 1/2,1,006-007-30,7953,0.0001257387149503332,7,6559,40210
ALL,ICP188,CARFILZOMIB 2/2,1,006-007-30,7953,0.0001257387149503332,7,6559,40210
ALL,ICP189,QUIZARTINIB,1,006-007-30,7953,0.0001257387149503332,7,6559,40210
ALL,ICP190,RAVULZIMAB,1,006-007-30,7953,0.0001257387149503332,7,6559,40210
ALL,ICP196,CRIOTUBOS,1,006-007-40,7953,0.0001257387149503332,7,6559,40210
ALL,ICP198,KITS DE EXTRACCION,1,006-007-40,7953,0.0001257387149503332,7,6559,40210
ALL,ICP199,PIPETAS Y HOLDER AGUJA,1,006-007-40,7953,0.0001257387149503332,7,6559,40210
ALL,ICP201,ASO 001 CAJA 2,1,006-009-30,7953,0.0001257387149503332,7,6559,40210
ALL,ICP202,ASO - 001 CAJA 3,1,006-009-30,7953,0.0001257387149503332,7,6559,40210
ALL,ICP208,PALOMILLAS,1,006-007-40,7953,0.0001257387149503332,7,6559,40210
ALL,ICP209,1C1 JERINGAS AMBAR,1,009-014-10,7953,0.0001257387149503332,7,6559,40210
ALL,ICP210,1C2 MIX MATERIAL,1,009-014-10,7953,0.0001257387149503332,7,6559,40210
ALL,ICP211,1C3 JERINGAS,1,009-014-10,7953,0.0001257387149503332,7,6559,40210
ALL,ICP212,1C4 INCUBADORA MICRO,1,009-014-10,7953,0.0001257387149503332,7,6559,40210
ALL,ICP213,CAJA 1C1 JERINGAS AMBAR,1,009-014-10,7953,0.0001257387149503332,7,6559,40210
ALL,ICP214,CAJA 1C3 JERINGAS CON TAPON,1,009-014-10,7953,0.0001257387149503332,7,6559,40210
ALL,ICP216,1C12 MATERIAL CLINICO,1,009-014-10,7953,0.0001257387149503332,7,6559,40210
ALL,ICP219,1C17 B. BIOHEARD,1,009-020-10,7953,0.0001257387149503332,7,6559,40210
ALL,ICP220,1C18 B. BIOHEARD,1,009-020-10,7953,0.0001257387149503332,7,6559,40210
ALL,ICP224,1C22 BOLSAS ZIP,1,009-020-10,7953,0.0001257387149503332,7,6559,40210
ALL,IPAZ16A,BATA BLANCA TALLA L,1,006-001-40,7953,0.0001257387149503332,7,6559,40210
ALL,IPAZ16B,BATA PROTEC TALLA UNICA,1,006-001-40,7953,0.0001257387149503332,7,6559,40210
ALL,IPAZ16C,BATA PROTEC TALLA M,1,006-001-40,7953,0.0001257387149503332,7,6559,40210
ALL,IPAZP15,BATA PROTEC. INPERMEABLE TALLA L,1,006-067-00,7953,0.0001257387149503332,7,6559,40210
ALL,IPAZP30,BATA 1 USO,1,006-109-10,7953,0.0001257387149503332,7,6559,40210
ALL,IPAZP31,BATA PROTEC IMPERMEABLE TALLA L,1,006-061-00,7953,0.0001257387149503332,7,6559,40210
ALL,IPAZP33,BATA PROTEC IMPERMEABLE TALLA L,1,006-065-00,7953,0.0001257387149503332,7,6559,40210
ALL,JP04,HEMATO-ONCO PEDIATRICO,1,006-009-30,7953,0.0001257387149503332,7,6559,40210
ALL,LPAZ001,LENCERIA PIJAMA BLANCO M,1,007-058-30,7953,0.0001257387149503332,7,6559,40210
ALL,LPAZ002,LENCERIA PIJAMA BLANCO SP,1,007-060-30,7953,0.0001257387149503332,7,6559,40210
ALL,LPAZ003,LENCERIA PIJAMA BLANCO P,1,007-056-30,7953,0.0001257387149503332,7,6559,40210
ALL,LPAZ004,LENCERIA PIJAMA BLANCO SP,1,006-001-20,7953,0.0001257387149503332,7,6559,40210
ALL,LPAZ005,LENCERIA PIJAMA BLANCO P,1,006-001-20,7953,0.0001257387149503332,7,6559,40210
ALL,LPAZ006,LENCERIA PIJAMA BLANCO G,1,006-001-20,7953,0.0001257387149503332,7,6559,40210
ALL,LPAZ007,LENCERIA PIJAMA BLANCO SP,1,006-001-10,7953,0.0001257387149503332,7,6559,40210
ALL,LPAZ008,LENCERIA PIJAMA BLANCO P,1,006-009-20,7953,0.0001257387149503332,7,6559,40210
ALL,LPAZ009,LENCERIA PIJAMA BLANCO G,1,006-001-10,7953,0.0001257387149503332,7,6559,40210
ALL,LPAZ010,LENCERIA PIJAMA BLANCO SG,1,006-001-10,7953,0.0001257387149503332,7,6559,40210
ALL,LPAZ011,LENCERIA PIJAMA BLANCO SEG,1,006-001-10,7953,0.0001257387149503332,7,6559,40210
ALL,LPAZ012,LENCERIA PIJAMA BLANCO G,1,006-046-20,7953,0.0001257387149503332,7,6559,40210
ALL,LPAZ013,LENCERIA PIJAMA BLANCO G,1,006-005-20,7953,0.0001257387149503332,7,6559,40210
ALL,LPAZ014,LENCERIA PIJAMA BLANCO M,1,006-054-30,7953,0.0001257387149503332,7,6559,40210
ALL,LPAZ015,LENCERIA PIJAMA BLANCO M,1,006-042-20,7953,0.0001257387149503332,7,6559,40210
ALL,LPAZ016,LENCERIA PIJAMA BLANCO P,1,006-052-30,7953,0.0001257387149503332,7,6559,40210
ALL,LPAZ017,LENCERIA PIJAMA BLANCO P,1,006-046-30,7953,0.0001257387149503332,7,6559,40210
ALL,LPAZ018,LENCERIA PIJAMA BLANCO P,1,006-005-20,7953,0.0001257387149503332,7,6559,40210
ALL,LPAZ019,LENCERIA PIJAMA BLANCO SEG,1,006-005-00,7953,0.0001257387149503332,7,6559,40210
ALL,LPAZ020,LENCERIA PIJAMA BLANCO SG,1,006-052-20,7953,0.0001257387149503332,7,6559,40210
ALL,LPAZ021,LENCERIA PIJAMA BLANCO SP,1,006-038-30,7953,0.0001257387149503332,7,6559,40210
ALL,LPAZ022,LENCERIA PIJAMA BLANCO SP,1,006-048-20,7953,0.0001257387149503332,7,6559,40210
ALL,LPAZ023,LENCERIA PIJAMA BLANCO SP,1,006-005-20,7953,0.0001257387149503332,7,6559,40210
ALL,LPAZ024,LENCERIA PIJAMA BLANCO G,1,006-067-00,7953,0.0001257387149503332,7,6559,40210
ALL,LPAZ025,LENCERIA PIJAMA BLANCO M,1,006-050-20,7953,0.0001257387149503332,7,6559,40210
ALL,LPAZ026,LENCERIA PIJAMA BLANCO P,1,006-113-40,7953,0.0001257387149503332,7,6559,40210
ALL,LPAZ027,LENCERIA PIJAMA BLANCO SP,1,006-048-30,7953,0.0001257387149503332,7,6559,40210
ALL,LPAZ028,LENCERIA PIJAMA BLANCO M,1,006-005-00,7953,0.0001257387149503332,7,6559,40210
ALL,LPAZ029,LENCERIA PIJAMA BLANCO G,1,006-005-00,7953,0.0001257387149503332,7,6559,40210
ALL,LPAZ030,LENCERIA PIJAMA BLANCO M,1,006-005-00,7953,0.0001257387149503332,7,6559,40210
ALL,LPAZ031,LENCERIA PIJAMA BLANCO SG,1,006-005-00,7953,0.0001257387149503332,7,6559,40210
ALL,LPAZ032,LENCERIA PIJAMA BLANCO SEG,1,006-005-00,7953,0.0001257387149503332,7,6559,40210
ALL,LPAZ040,MANTA CAMA ACRILICO 160X220CM,1,007-070-00,7953,0.0001257387149503332,7,6559,40210
ALL,LPAZ041,MANTA CAMA ACRILICO 160X220CM,1,006-044-30,7953,0.0001257387149503332,7,6559,40210
ALL,LPAZ042,MANTA CAMA ACRILICO 160X220CM,1,006-113-20,7953,0.0001257387149503332,7,6559,40210
ALL,LPAZ043,MANTA CAMA ACRILICO 160X220CM,1,006-069-00,7953,0.0001257387149503332,7,6559,40210
ALL,LPAZ051,ALMOHADA CAMA 90CM,1,006-092-10,7953,0.0001257387149503332,7,6559,40210
ALL,LPAZ055,SABANA BLANCA,1,006-083-30,7953,0.0001257387149503332,7,6559,40210
ALL,LPAZ057,SABANA BLANCA,1,006-101-30,7953,0.0001257387149503332,7,6559,40210
ALL,LPAZ062,SABANA BLANCA,1,006-053-20,7953,0.0001257387149503332,7,6559,40210
ALL,LPAZ067,PIJAMA GRANATE TALLA P,1,006-001-20,7953,0.0001257387149503332,7,6559,40210
ALL,LPAZ068,PIJAMA GRANATE TALLA EX,1,006-001-20,7953,0.0001257387149503332,7,6559,40210
ALL,LPAZ069,PIJAMA GRANATE TALLA G,1,006-001-20,7953,0.0001257387149503332,7,6559,40210
ALL,LPAZ070,PIJAMA GRANATE TALLA M,1,006-007-40,7953,0.0001257387149503332,7,6559,40210
ALL,LPAZ071,PIJAMA GRANATE TALLA G,1,006-007-40,7953,0.0001257387149503332,7,6559,40210
ALL,LPAZ072,PIJAMA GRANATE TALLA M,1,006-082-10,7953,0.0001257387149503332,7,6559,40210
ALL,LPAZ075,MANTA PRIMARK PEQUEÑA,1,006-011-20,7953,0.0001257387149503332,7,6559,40210
ALL,LPAZ076,MANTA PRIMARK GRANDE,1,006-011-20,7953,0.0001257387149503332,7,6559,40210
ALL,LPAZ081,MANTA PRIMARK PEQUEÑA,1,006-011-40,7953,0.0001257387149503332,7,6559,40210
ALL,LPAZ082,SABANA BAJERA GOMA 90CM,1,006-011-40,7953,0.0001257387149503332,7,6559,40210
ALL,LPAZ083,CAMISON CERRADO VERDE-AMARILLO-MARRON,1,006-095-30,7953,0.0001257387149503332,7,6559,40210
ALL,LPAZ084,CAMISON CERRADO VERDE-AMARILLO-MARRON,1,006-099-10,7953,0.0001257387149503332,7,6559,40210
ALL,LPAZ085,CAMISON CERRADO VERDE-AMARILLO-MARRON,1,006-041-30,7953,0.0001257387149503332,7,6559,40210
ALL,LPAZ086,CAMISON CERRADO VERDE-AMARILLO-MARRON,1,006-076-20,7953,0.0001257387149503332,7,6559,40210
ALL,LPAZ087,CAMISON CERRADO VERDE-AMARILLO-MARRON,1,006-090-10,7953,0.0001257387149503332,7,6559,40210
ALL,LPAZ088,CAMISON CERRADO VERDE-AMARILLO-MARRON,1,006-091-20,7953,0.0001257387149503332,7,6559,40210
ALL,LPAZ089,CAMISON CERRADO VERDE-AMARILLO-MARRON,1,006-078-30,7953,0.0001257387149503332,7,6559,40210
ALL,LPAZ090,CAMISON CERRADO VERDE-AMARILLO-MARRON,1,006-050-10,7953,0.0001257387149503332,7,6559,40210
ALL,LPAZ091,PAQUETES DE SABANAS,1,006-067-20,7953,0.0001257387149503332,7,6559,40210
ALL,LPAZ092,PAQUETES DE SABANAS,1,006-065-30,7953,0.0001257387149503332,7,6559,40210
ALL,LPAZ093,PAQUETES DE SABANAS,1,006-071-30,7953,0.0001257387149503332,7,6559,40210
ALL,LPAZ094,PAQUETES DE SABANAS,1,006-071-20,7953,0.0001257387149503332,7,6559,40210
ALL,LPAZ095,PAQUETES DE SABANAS,1,006-067-10,7953,0.0001257387149503332,7,6559,40210
ALL,LPAZ096,PAQUETES DE SABANAS,1,006-058-10,7953,0.0001257387149503332,7,6559,40210
ALL,LPAZ097,PAQUETES DE SABANAS,1,006-060-10,7953,0.0001257387149503332,7,6559,40210
ALL,LPAZ105,LENCERIA PIJAMA BLANCO G,1,006-012-20,7953,0.0001257387149503332,7,6559,40210
ALL,LPAZ106,LENCERIA PIJAMA BLANCO M,1,006-109-20,7953,0.0001257387149503332,7,6559,40210
ALL,LPAZ107,LENCERIA PIJAMA BLANCO M,1,006-079-10,7953,0.0001257387149503332,7,6559,40210
ALL,LPAZ108,LENCERIA PIJAMA BLANCO M,1,006-079-20,7953,0.0001257387149503332,7,6559,40210
ALL,LPAZ109,LENCERIA PIJAMA BLANCO M,1,006-059-20,7953,0.0001257387149503332,7,6559,40210
ALL,LPAZ110,LENCERIA PIJAMA BLANCO M,1,006-055-20,7953,0.0001257387149503332,7,6559,40210
ALL,LPAZ111,LENCERIA PIJAMA BLANCO M,1,006-019-10,7953,0.0001257387149503332,7,6559,40210
ALL,LPAZ112,LENCERIA PIJAMA BLANCO M,1,006-039-20,7953,0.0001257387149503332,7,6559,40210
ALL,LPAZ113,LENCERIA PIJAMA BLANCO P,1,006-059-30,7953,0.0001257387149503332,7,6559,40210
ALL,LPAZ114,LENCERIA PIJAMA BLANCO P,1,006-069-20,7953,0.0001257387149503332,7,6559,40210
ALL,LPAZ115,LENCERIA PIJAMA BLANCO P,1,006-095-20,7953,0.0001257387149503332,7,6559,40210
ALL,LPAZ118,LENCERIA PIJAMA BLANCO SP,1,006-023-30,7953,0.0001257387149503332,7,6559,40210
ALL,LPAZ123,MANTAS VARIOS MODELOS REUTLIZADAS,1,006-028-30,7953,0.0001257387149503332,7,6559,40210
ALL,LPAZ124,MANTAS VARIOS MODELOS REUTILIZADA,1,006-030-30,7953,0.0001257387149503332,7,6559,40210
ALL,LPAZ125,MANTAS VARIOS MODELOS REUTILIZADAS,1,006-038-10,7953,0.0001257387149503332,7,6559,40210
ALL,LPAZ126,MANTAS VAROS MODELOS REUTILIZADAS,1,006-038-20,7953,0.0001257387149503332,7,6559,40210
ALL,LPAZ127,MANTAS VARIOS MODELS REUTILIZADAS,1,006-040-30,7953,0.0001257387149503332,7,6559,40210
ALL,LPAZ128,MANTAS VARIOS MODELOS REUTILIZADAS,1,006-042-30,7953,0.0001257387149503332,7,6559,40210
ALL,LPAZ129,CAMISON ABIERTO T/SG,1,006-017-10,7953,0.0001257387149503332,7,6559,40210
ALL,LPAZ134,CAMISON ABIERTO T/SG,1,006-015-10,7953,0.0001257387149503332,7,6559,40210
ALL,LPAZ135,PANTALON NIÑO T/G,1,006-013-10,7953,0.0001257387149503332,7,6559,40210
ALL,LPAZ137,TOALLAS,1,006-015-30,7953,0.0001257387149503332,7,6559,40210
ALL,LPAZ138,TOALLAS,1,006-020-20,7953,0.0001257387149503332,7,6559,40210
ALL,LPAZ139,TOALLAS,1,006-013-30,7953,0.0001257387149503332,7,6559,40210
ALL,LPAZ140,TOALLAS,1,006-022-20,7953,0.0001257387149503332,7,6559,40210
ALL,LPAZ141,TOALLAS,1,006-022-10,7953,0.0001257387149503332,7,6559,40210
ALL,LPAZ142,TOALLAS,1,006-019-30,7953,0.0001257387149503332,7,6559,40210
ALL,LPAZ143,TOALLAS,1,006-033-30,7953,0.0001257387149503332,7,6559,40210
ALL,LPAZ144,TOALLAS,1,006-017-20,7953,0.0001257387149503332,7,6559,40210
ALL,LPAZ145,TOALLAS,1,006-017-30,7953,0.0001257387149503332,7,6559,40210
ALL,LPAZ146,TOALLAS,1,006-015-20,7953,0.0001257387149503332,7,6559,40210
ALL,LPAZ147,TOALLAS,1,007-076-00,7953,0.0001257387149503332,7,6559,40210
ALL,LPAZ148,COLCHAS,1,006-044-10,7953,0.0001257387149503332,7,6559,40210
ALL,LPAZ149,COLCHAS,1,006-053-10,7953,0.0001257387149503332,7,6559,40210
ALL,LPAZ150,COLCHAS,1,006-049-20,7953,0.0001257387149503332,7,6559,40210
ALL,LPAZ151,COLCHAS,1,006-013-20,7953,0.0001257387149503332,7,6559,40210
ALL,LPAZ152,COLCHAS,1,006-020-10,7953,0.0001257387149503332,7,6559,40210
ALL,LPAZ153,COLCHAS,1,006-049-10,7953,0.0001257387149503332,7,6559,40210
ALL,LPAZ154,SABANAS,1,006-053-30,7953,0.0001257387149503332,7,6559,40210
ALL,LPAZ162,PANTALON PIJAMA T-SG,1,006-042-30,7953,0.0001257387149503332,7,6559,40210
ALL,LPAZ164,CAMISON PACIENTE T-SG,1,006-040-10,7953,0.0001257387149503332,7,6559,40210
ALL,LPAZ165,CAMISON PACIENTE T-SG,1,006-048-10,7953,0.0001257387149503332,7,6559,40210
ALL,LPAZ166,PIJAMAS,1,006-036-10,7953,0.0001257387149503332,7,6559,40210
ALL,LPAZ167,PANTALON BLANCO H. LA PAZ ECI T.M,1,006-033-20,7953,0.0001257387149503332,7,6559,40210
ALL,LPAZ171,PANTALON BLANCO H. LA PAZ ECI T.SP,1,006-016-40,7953,0.0001257387149503332,7,6559,40210
ALL,LPAZ174,PANTALON BLANCO H. LA PAZ ECI T.G,1,006-027-30,7953,0.0001257387149503332,7,6559,40210
ALL,LPAZ175,PANTALON BLANCO H. LA PAZ ECI T.SG,1,006-025-30,7953,0.0001257387149503332,7,6559,40210
ALL,LPAZ176,MANTAS,1,006-042-30,7953,0.0001257387149503332,7,6559,40210
ALL,LPAZ177,MANTAS,1,006-047-10,7953,0.0001257387149503332,7,6559,40210
ALL,LPAZ178,MANTAS,1,006-050-20,7953,0.0001257387149503332,7,6559,40210
ALL,LPAZ179,MANTAS,1,006-038-20,7953,0.0001257387149503332,7,6559,40210
ALL,LPAZ180,MANTAS,1,006-054-20,7953,0.0001257387149503332,7,6559,40210
ALL,LPAZ181,MANTAS,1,006-060-10,7953,0.0001257387149503332,7,6559,40210
ALL,LPAZ182,TOALLAS DE BAÑO,1,006-038-10,7953,0.0001257387149503332,7,6559,40210
ALL,LPAZ183,TOALLAS DE BAÑO,1,006-050-10,7953,0.0001257387149503332,7,6559,40210
ALL,LPAZ185,COLCHAS,1,006-062-20,7953,0.0001257387149503332,7,6559,40210
ALL,LPAZ187,COLCHA,1,006-039-10,7953,0.0001257387149503332,7,6559,40210
ALL,LPAZ188,COLCHA,1,006-037-10,7953,0.0001257387149503332,7,6559,40210
ALL,LPAZ189,PIJAMA ENFERMO T-SEG,1,006-018-10,7953,0.0001257387149503332,7,6559,40210
ALL,LPAZ191,TOALLA DE BAÑO,1,006-026-10,7953,0.0001257387149503332,7,6559,40210
ALL,LPAZ192,TOALLA DE BAÑO,1,006-043-20,7953,0.0001257387149503332,7,6559,40210
ALL,LPAZ193,TOALLA DE BAÑO,1,006-040-40,7953,0.0001257387149503332,7,6559,40210
ALL,LPAZ194,TOALLA DE BAÑO,1,006-024-40,7953,0.0001257387149503332,7,6559,40210
ALL,LPAZ200,TOALLA DE BAÑO,1,006-018-40,7953,0.0001257387149503332,7,6559,40210
ALL,LPAZ202,PIJAMA ENFERMO T-EG,1,006-001-40,7953,0.0001257387149503332,7,6559,40210
ALL,LPAZ203,TOALLAS DE BAÑO,1,006-056-30,7953,0.0001257387149503332,7,6559,40210
ALL,LPAZ204,TOALLAS DE BAÑO,1,006-056-20,7953,0.0001257387149503332,7,6559,40210
ALL,LPAZ205,TOALLAS DE BAÑO,1,006-060-20,7953,0.0001257387149503332,7,6559,40210
ALL,LPAZ206,TOALLAS DE BAÑO,1,006-058-20,7953,0.0001257387149503332,7,6559,40210
ALL,LPAZ207,TOALLAS DE BAÑO,1,006-052-20,7953,0.0001257387149503332,7,6559,40210
ALL,LPAZ208,TOALLAS DE BAÑO,1,006-060-30,7953,0.0001257387149503332,7,6559,40210
ALL,LPAZ210,MANTAS,1,006-072-20,7953,0.0001257387149503332,7,6559,40210
ALL,LPAZ211,MANTAS,1,006-068-10,7953,0.0001257387149503332,7,6559,40210
ALL,LPAZ212,MANTAS,1,006-072-10,7953,0.0001257387149503332,7,6559,40210
ALL,LPAZ213,MANTAS,1,006-074-10,7953,0.0001257387149503332,7,6559,40210
ALL,LPAZ214,MANTAS,1,006-070-10,7953,0.0001257387149503332,7,6559,40210
ALL,LPAZ222,FUNDA DE ALMOHADAS,1,006-114-00,7953,0.0001257387149503332,7,6559,40210
ALL,LPAZ223,CHAQUETA SEG,1,006-011-00,7953,0.0001257387149503332,7,6559,40210
ALL,LPAZ235,ALMOHADA 90 CM,1,007-094-00,7953,0.0001257387149503332,7,6559,40210
ALL,LPAZ238,MANTA AZUL 150X220 CM,1,006-016-20,7953,0.0001257387149503332,7,6559,40210
ALL,LPAZ239,MANTA AZUL 150X220 CM,1,006-014-20,7953,0.0001257387149503332,7,6559,40210
ALL,LPAZ241,MANTA AZUL 150X220 CM,1,006-010-20,7953,0.0001257387149503332,7,6559,40210
ALL,LPAZ242,MANTA AZUL 150X220 CM,1,006-010-30,7953,0.0001257387149503332,7,6559,40210
ALL,LPAZ243,COLCHA CAMERA BLANCA 170X265 CM,1,006-006-20,7953,0.0001257387149503332,7,6559,40210
ALL,LPAZ244,MANTA BLANCA REMATE AZUL 160X225 CM,1,006-007-10,7953,0.0001257387149503332,7,6559,40210
ALL,LPAZ245,SABANA BAJERA BLANCA DE CAMA 160X280 CM,1,006-018-20,7953,0.0001257387149503332,7,6559,40210
ALL,LPAZ246,SABANA BAJERA BLANCA DE CAMA 160X280 CM,1,006-006-10,7953,0.0001257387149503332,7,6559,40210
ALL,LPAZ247,SABANA BAJERA BLANCA DE CAMA 160X280 CM,1,006-008-10,7953,0.0001257387149503332,7,6559,40210
ALL,LPAZ248,SABANA BAJERA BLANCA DE CAMA 160X280 CM,1,006-004-10,7953,0.0001257387149503332,7,6559,40210
ALL,LPAZ249,SABANA BAJERA BLANCA DE CAMA 160X280 CM,1,006-010-10,7953,0.0001257387149503332,7,6559,40210
ALL,LPAZ250,SABANA BAJERA BLANCA DE CAMA 160X280 CM,1,006-012-30,7953,0.0001257387149503332,7,6559,40210
ALL,LPAZ251,SABANA BAJERA BLANCA DE CAMA 160X280 CM,1,006-014-10,7953,0.0001257387149503332,7,6559,40210
ALL,LPAZ263,COLCHA 170 X 265 CM,1,006-004-20,7953,0.0001257387149503332,7,6559,40210
ALL,LPAZ268,COLCHA CAMERA 170X265 CM,1,006-036-00,7953,0.0001257387149503332,7,6559,40210
ALL,LPAZ269,COLCHA CAMERA 170X265 CM,1,006-024-00,7953,0.0001257387149503332,7,6559,40210
ALL,LPAZ272,CASACA T-G 03,1,009-016-10,7953,0.0001257387149503332,7,6559,40210
ALL,LPAZ275,PANTALON SANITARIO BLANCO T.SEG,1,009-014-20,7953,0.0001257387149503332,7,6559,40210
ALL,LPAZ277,BATA BLANCA T.P 01,1,009-014-40,7953,0.0001257387149503332,7,6559,40210
ALL,LPAZ279,BATA BLANCA T.M,1,006-020-30,7953,0.0001257387149503332,7,6559,40210
ALL,LPAZ284,CASACA T.G,1,009-018-20,7953,0.0001257387149503332,7,6559,40210
ALL,LPAZ286,BATA BLANCA T.SP,1,009-018-20,7953,0.0001257387149503332,7,6559,40210
ALL,LPAZ287,BATA BLANCA T.M,1,009-018-20,7953,0.0001257387149503332,7,6559,40210
ALL,LPAZ291,COLCHA INDIVIDUAL,1,006-023-30,7953,0.0001257387149503332,7,6559,40210
ALL,LPAZ298,SABANA ENCIMERA BLANCA 160 X 275,1,009-022-10,7953,0.0001257387149503332,7,6559,40210
ALL,LPAZ299,CHAQUETA PIJAMA CELESTE T-XG,1,009-022-10,7953,0.0001257387149503332,7,6559,40210
ALL,LPAZ300,CHAQUETA PIJAMA CELESTE T-SG,1,009-022-10,7953,0.0001257387149503332,7,6559,40210
ALL,LPAZ302,SABANA ENTREMETIDA 160 X 90,1,006-028-20,7953,0.0001257387149503332,7,6559,40210
ALL,LPAZ305,SABANA ENTREMETIDA 160 X 90,1,006-004-10,7953,0.0001257387149503332,7,6559,40210
ALL,LPAZ309,SABANA ENTREMETIDA 160 X 90,1,006-026-20,7953,0.0001257387149503332,7,6559,40210
ALL,LPAZ310,SABANA ENTREMETIDA 160 X 90,1,006-006-10,7953,0.0001257387149503332,7,6559,40210
ALL,LPAZ311,FUNDA ALMOHADA 50 X 110,1,006-048-10,7953,0.0001257387149503332,7,6559,40210
ALL,LPAZ316,MANTA BLANCA VIVO AZUL 160 X 225 CM,1,006-004-30,7953,0.0001257387149503332,7,6559,40210
ALL,LPAZ318,MANTA BLANCA VIVO AZUL 160 X 225 CM,1,006-002-30,7953,0.0001257387149503332,7,6559,40210
ALL,LPAZ335,MANTA BLANCA LOGO AZUL,1,006-082-20,7953,0.0001257387149503332,7,6559,40210
ALL,LPAZ336,MANTA BLANCA LOGO AZUL,1,006-086-10,7953,0.0001257387149503332,7,6559,40210
ALL,LPAZ338,CAMISON PACIENTE,1,006-052-30,7953,0.0001257387149503332,7,6559,40210
ALL,LPAZ339,CAMISON PACIENTE,1,006-054-30,7953,0.0001257387149503332,7,6559,40210
ALL,LPAZ340,CAMISON PACIENTE,1,006-050-30,7953,0.0001257387149503332,7,6559,40210
ALL,LPAZ341,CAMISON PACIENTE,1,006-044-30,7953,0.0001257387149503332,7,6559,40210
ALL,LPAZ342,CAMISON PACIENTE,1,006-080-30,7953,0.0001257387149503332,7,6559,40210
ALL,LPAZ343,CAMISON PACIENTE,1,006-038-30,7953,0.0001257387149503332,7,6559,40210
ALL,LPAZ344,CAMISON PACIENTE,1,006-036-30,7953,0.0001257387149503332,7,6559,40210
ALL,LPAZ345,CAMISON PACIENTE,1,006-034-30,7953,0.0001257387149503332,7,6559,40210
ALL,LPAZ346,CAMISON PACIENTE,1,006-032-30,7953,0.0001257387149503332,7,6559,40210
ALL,LPAZ347,CAMISON PACIENTE,1,006-026-30,7953,0.0001257387149503332,7,6559,40210
ALL,LPAZ348,SABANA ENTREMETIDA,1,006-048-30,7953,0.0001257387149503332,7,6559,40210
ALL,LPAZ349,SABANA ENTREMETIDA,1,006-084-30,7953,0.0001257387149503332,7,6559,40210
ALL,LPAZ350,COLCHA,1,006-066-30,7953,0.0001257387149503332,7,6559,40210
ALL,LPAZ351,COLCHA,1,006-064-30,7953,0.0001257387149503332,7,6559,40210
ALL,LPAZ352,COLCHA,1,006-062-30,7953,0.0001257387149503332,7,6559,40210
ALL,LPAZ360,ALMOHADA GUAY 90 SERIGRAFIADAD,1,006-084-30,7953,0.0001257387149503332,7,6559,40210
ALL,LPAZ365,FUNDA ALMOHADA,1,006-004-10,7953,0.0001257387149503332,7,6559,40210
ALL,LPAZ368,CHAQUETA FRIO VARIAS CATEGORIAS,1,006-057-10,7953,0.0001257387149503332,7,6559,40210
ALL,LPAZ369,CHAQUETA FRIO VARIAS CATEGORIAS,1,006-059-20,7953,0.0001257387149503332,7,6559,40210
ALL,LPAZ371,CHAQUETA FRIO VARIAS CATEGORIAS,1,006-055-20,7953,0.0001257387149503332,7,6559,40210
ALL,LPAZ373,CHAQUETA FRIO VARIAS CATEGORIAS,1,006-055-30,7953,0.0001257387149503332,7,6559,40210
ALL,LPAZ375,PANTALON PIJAMA ENFERMO POL/ALG TEX,1,006-017-30,7953,0.0001257387149503332,7,6559,40210
ALL,LPAZ377,CHAQUETA PIJAMA PACIENTE T-SG,1,006-043-30,7953,0.0001257387149503332,7,6559,40210
ALL,LPAZ380,PANTALÓN PIJAMA CELESTE T-SG POL/ALG,1,006-019-30,7953,0.0001257387149503332,7,6559,40210
ALL,LPAZ383,MANTA BLANCA VIVO AZUL 160X225,1,006-041-40,7953,0.0001257387149503332,7,6559,40210
ALL,LPAZ384,PANTALON PIJAMA ENFERMO POL/ALG T-SG,1,006-061-20,7953,0.0001257387149503332,7,6559,40210
ALL,LPAZ388,SÁBANA BLANCA,1,006-026-10,7953,0.0001257387149503332,7,6559,40210
ALL,LPAZ389,SÁBANA BLANCA,1,006-025-20,7953,0.0001257387149503332,7,6559,40210
ALL,LPAZ390,SÁBANA BLANCA,1,006-038-10,7953,0.0001257387149503332,7,6559,40210
ALL,LPAZ391,SÁBANA BLANCA,1,006-051-10,7953,0.0001257387149503332,7,6559,40210
ALL,LPAZ392,SÁBANA BLANCA,1,006-051-20,7953,0.0001257387149503332,7,6559,40210
ALL,LPAZ393,SÁBANA BLANCA,1,006-071-20,7953,0.0001257387149503332,7,6559,40210
ALL,LPAZ394,SÁBANA BLANCA,1,006-073-20,7953,0.0001257387149503332,7,6559,40210
ALL,LPAZ395,SÁBANA BLANCA,1,006-077-20,7953,0.0001257387149503332,7,6559,40210
ALL,LPAZ396,SÁBANA BLANCA,1,006-067-20,7953,0.0001257387149503332,7,6559,40210
